alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1707260445.9426,elite,5532.7022997687,1706884237.8722,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,"North Bergen","North America",NA,"United States",US,,true,"DigitalOcean, LLC",40.793,-74.0247,false,"DigitalOcean, LLC",true,"New Jersey",success,America/New_York,07047,1706884242,1707260536.3598,55056,socks5,68.183.122.221:55056,true,3936.5198612213,1492,4135,26.515016882886,68.183.122.221
true,1707260484.0619,elite,6212.8405655293,1705844080.1572,"AS21499 Host Europe GmbH",GODADDY-SXB,Strasbourg,Europe,EU,France,FR,,false,"Host Europe GmbH",48.5855,7.7418,false,"GCN SXB1",true,"Grand Est",success,Europe/Paris,67000,1707054750,1707260536.3243,42074,socks5,92.205.108.112:42074,true,3337.44764328,5373,15430,25.828005576119,92.205.108.112
true,1707260536.2949,elite,3492.4501827857,1705157765.8471,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Zhangjiakou,Asia,AS,China,CN,,false,"CNC Group CHINA169 Hebei Province Network",40.7687,114.886,false,"Beijing HuaXiaGuangWang Network Co. Ltd",true,Hebei,success,Asia/Shanghai,,1706973196,1707260536.2949,5555,socks4,117.74.65.207:5555,true,3453.8156986237,8458,5146,62.172890326375,117.74.65.207
true,1707260363.5916,elite,4909.4667156247,1707209122.0735,"AS16276 OVH SAS",OVH,Roubaix,Europe,EU,France,FR,,true,"OVH SAS",50.6917,3.20157,false,"OVH ISP",true,Hauts-de-France,success,Europe/Paris,59100,1707209122,1707260536.2536,13316,socks4,213.251.185.168:13316,true,4715.2450084686,411,273,60.087719298246,213.251.185.168
true,1707260357.5208,elite,4586.1914498006,1694638673.0277,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",ALIBABA-CN-NET,Shenzhen,Asia,AS,China,CN,,true,"Hangzhou Alibaba Advertising Co",22.5559,114.0577,false,"Aliyun Computing Co., LTD",true,Guangdong,success,Asia/Shanghai,,1706832770,1707260536.1899,3128,http,47.106.107.212:3128,false,4577.6698589325,62266,49997,55.464400559401,47.106.107.212
true,1707260429.1556,elite,1434.1294888032,1618013656.7293,"AS46562 Performive LLC",PERFORMIVE,Atlanta,"North America",NA,"United States",US,Fairlie-Poplar,true,"Total Server Solutions L.L.C.",33.755,-84.3896,false,"Sharktek Consulting LLC",true,Georgia,success,America/New_York,30303,1706832796,1707260536.1168,18762,socks4,192.111.137.37:18762,true,756.72173500061,473982,70424,87.064066156508,192.111.137.37
true,1707260536.0936,elite,6220.208252679,1707031985.693,"AS398101 GoDaddy.com, LLC",GO-DADDY-COM-LLC,Tempe,"North America",NA,"United States",US,"South Tempe",false,"GoDaddy.com, LLC",33.3359,-111.894,false,"GoDaddy.com, LLC",true,Arizona,success,America/Phoenix,85284,1707031991,1707260536.0936,18951,socks5,166.62.53.45:18951,true,4852.5147438049,783,2616,23.036187113857,166.62.53.45
true,1707260536.086,elite,4278.2746331636,1707164489.4892,"AS264869 SPEED MAX TELECOMUNICAÇÕES LTDA ME","SPEED MAX TELECOMUNICAÇÕES LTDA ME","Campos Gerais","South America",SA,Brazil,BR,,false,"SPEED MAX TELECOMUNICAÇÕES LTDA ME",-21.2471,-45.7139,false,"SPEED MAX TELECOMUNICAÇÕES LTDA ME",true,"Minas Gerais",success,America/Sao_Paulo,37160,1707165287,1707260536.086,4145,socks4,168.205.217.50:4145,true,3349.3168354034,172,1099,13.532651455547,168.205.217.50
true,1707260536.0283,elite,6087.3363361694,1706525946.5622,"AS46606 Unified Layer",UNIFIEDLAYER-AS-1,Provo,"North America",NA,"United States",US,"East Bay",true,"Unified Layer",40.2069,-111.642,false,"Unified Layer",true,Utah,success,America/Denver,84606,1707131582,1707260536.0283,54511,socks5,162.215.15.63:54511,true,2555.2852153778,2450,8859,21.66416128747,162.215.15.63
true,1707260536.0118,elite,4015.8009190144,1678772809.3795,"AS4812 China Telecom (Group)",CHINANET-SH-AP,Shanghai,Asia,AS,China,CN,,false,"China Telecom (Group)",31.2304,121.474,false,"Chinanet SH",true,Shanghai,success,Asia/Shanghai,,1706832535,1707260536.0118,10800,socks4,218.83.201.226:10800,true,2417.3457622528,24273,136154,15.130246155572,218.83.201.226
true,1707260536.0055,elite,4498.4381393431,1706845927.658,"AS51167 Contabo GmbH",CONTABO,Nuremberg,Europe,EU,Germany,DE,,true,"Contabo GmbH",49.405,11.1617,false,"Contabo GmbH",true,Bavaria,success,Europe/Berlin,90475,1706846911,1707260536.0055,13906,socks4,161.97.116.73:13906,true,2561.4347457886,1826,3688,33.115705476968,161.97.116.73
true,1707258920.4445,elite,770.37125535332,1667877347.1322,"AS46562 Performive LLC",PERFORMIVE,Atlanta,"North America",NA,"United States",US,Fairlie-Poplar,true,"Total Server Solutions L.L.C.",33.755,-84.3896,false,"ThePrimeHost - COLO@",true,Georgia,success,America/New_York,30303,1706832665,1707260535.8917,4145,socks4,74.119.144.60:4145,true,730.15737533569,197046,14441,93.171684311565,74.119.144.60
true,1707260535.8475,elite,6538.8531383824,1706711514.9723,"AS398101 GoDaddy.com, LLC",GO-DADDY-COM-LLC,Tempe,"North America",NA,"United States",US,"South Tempe",false,"GoDaddy.com, LLC",33.3359,-111.894,false,"GoDaddy.com, LLC",true,Arizona,success,America/Phoenix,85284,1706711525,1707260535.8475,47777,socks5,166.62.53.45:47777,true,3814.3763542175,1378,7056,16.338629357363,166.62.53.45
true,1707260535.813,elite,4465.7039642334,1707205463.4578,"AS40676 Psychz Networks",AS40676,Ashburn,"North America",NA,"United States",US,,true,"Psychz Networks",39.0469,-77.4903,false,"TELUS Communications Inc.",true,Virginia,success,America/New_York,20149,1707236130,1707260535.813,60971,socks5,108.181.133.59:60971,true,1885.4966163635,4,337,1.1730205278592,108.181.133.59
true,1707260505.5729,elite,4087.8081313232,1707109354.9369,"AS16276 OVH SAS",OVH,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"OVH SAS",50.1101,8.6721,false,"OVH GmbH",true,Hesse,success,Europe/Berlin,60306,1707109817,1707260535.7528,64650,socks4,145.239.2.102:64650,true,4171.9598770142,562,1439,28.085957021489,145.239.2.102
true,1707259545.6898,elite,1096.1587489331,1669187917.8555,"AS46562 Performive LLC",PERFORMIVE,"Beverly Hills","North America",NA,"United States",US,,true,"Performive LLC",34.0625,-118.384,false,"ZeroLag Communications",true,California,success,America/Los_Angeles,90211,1706832503,1707260535.6707,4145,socks4,72.37.216.68:4145,true,800.11200904846,184344,15421,92.280429504668,72.37.216.68
true,1707260535.6178,elite,6568.2741185112,1706539661.5216,"AS6939 Hurricane Electric LLC",HURRICANE,Southlake,"North America",NA,"United States",US,,true,"Hurricane Electric LLC",32.9412,-97.1342,false,"Ardent, Inc",true,Texas,success,America/Chicago,76092,1707157221,1707260535.6178,31977,socks5,65.49.82.7:31977,true,5412.9965305328,2393,8557,21.853881278539,65.49.82.7
true,1707254922.7444,elite,2153.6709107249,1661091212.3006,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Atlanta,"North America",NA,"United States",US,"Perimeter Center",false,"Cox Communications Inc.",33.9149,-84.3446,false,"Cox Communications",true,Georgia,success,America/New_York,30319,1706832493,1707260535.419,4145,socks5,98.170.57.249:4145,true,957.48996734619,298498,19241,93.944400907663,98.170.57.249
true,1707260535.4175,elite,3606.4030885696,1706012576.1586,"AS29066 velia.net Internetdienste GmbH",VELIANET-AS,Strasbourg,Europe,EU,France,FR,,true,velia.net,48.5855,7.7418,false,"Brady Collins",true,"Grand Est",success,Europe/Paris,67000,1706852482,1707260535.4175,30272,socks5,151.106.59.234:30272,true,955.65176010132,10,3027,0.32927230819888,151.106.59.234
true,1707260535.4129,elite,4425.3714073495,1706609629.8048,"AS44486 Oliver Horscht is trading as ""SYNLINQ""",SYNLINQ,Markdorf,Europe,EU,Germany,DE,,false,"Gericke KG",47.7272,9.39433,false,,true,Baden-Wurttemberg,success,Europe/Berlin,88677,1707214501,1707260535.4129,36611,socks4,45.81.232.17:36611,true,1010.5452537537,2143,6683,24.280534783594,45.81.232.17
true,1707260535.3628,elite,4956.6530370647,1706337607.6887,"AS51167 Contabo GmbH",CONTABO,Nuremberg,Europe,EU,Germany,DE,,true,"Contabo GmbH",49.405,11.1617,false,"Contabo GmbH",true,Bavaria,success,Europe/Berlin,90475,1706943185,1707260535.3628,16708,socks5,173.249.33.122:16708,true,4017.9853439331,2938,11452,20.416956219597,173.249.33.122
true,1707259756.3524,elite,2189.4399417468,1706300064.8282,"AS24940 Hetzner Online GmbH",HETZNER-AS,"Bad Bellingen",Europe,EU,Germany,DE,,true,"Hetzner Online GmbH",47.7328,7.5505,false,Hetzner,false,Baden-Wurttemberg,success,Europe/Berlin,79415,1706904923,1707260535.3054,5566,socks5,144.76.96.180:5566,true,609.06004905701,12435,2571,82.866853258697,144.76.96.180
true,1707260535.2989,elite,5875.3227070384,1706123278.007,"AS46606 Unified Layer",UNIFIEDLAYER-AS-1,Provo,"North America",NA,"United States",US,"East Bay",true,"Unified Layer",40.2069,-111.642,false,"Unified Layer",true,Utah,success,America/Denver,84606,1706745784,1707260535.2989,8694,socks4,192.163.204.80:8694,true,2376.7781257629,2548,11574,18.042770145872,192.163.204.80
true,1707260427.0852,elite,485.48333105226,1627366905.3662,"AS35787 Internet Cafe uslugi informatyczne Miroslaw Backiel",IC-AS,Żagań,Europe,EU,Poland,PL,,true,"Internet Cafe uslugi informatyczne Miroslaw Backiel",51.6172,15.3155,false,"Internet Cafe uslugi informatyczne Miroslaw Backiel",true,Lubusz,success,Europe/Warsaw,68-100,1707168586,1707260535.1815,8080,http,91.202.230.219:8080,false,1369.3740367889,114507,262554,30.36829584603,91.202.230.219
true,1707259500.0156,elite,524.77557492385,1680979774.4041,"AS8100 QuadraNet Enterprises LLC",ASN-QUADRANET-GLOBAL,Dallas,"North America",NA,"United States",US,,true,"QuadraNet Enterprises LLC",32.8137,-96.8704,false,"QuadraNet, Inc",true,Texas,success,America/Chicago,75247,1706895866,1707260535.181,3128,http,155.94.241.132:3128,false,487.99729347229,7564,14661,34.033745781777,155.94.241.132
true,1707260535.1759,elite,6693.2854605859,1703537093.0949,"AS63473 HostHatch, LLC",HOSTHATCH,London,Europe,EU,"United Kingdom",GB,,true,HostHatch,51.5088,-0.093,false,"HostHatch, LLC",true,England,success,Europe/London,EC4R,1706833212,1707260535.1759,27829,socks4,45.91.93.166:27829,true,6767.2343254089,461,12605,3.5282412367978,45.91.93.166
true,1707259134.355,elite,1037.3660087117,1700055564.8511,"AS327996 Accelerit Technologies PTY LTD",ACCELERIT,Johannesburg,Africa,AF,"South Africa",ZA,,false,"Accelerit Technologies PTY LTD",-26.2309,28.0583,false,Accelerit,true,Gauteng,success,Africa/Johannesburg,2169,1706795411,1707260535.1635,8080,http,196.251.128.117:8080,false,870.97191810608,1019,15188,6.2874066761276,196.251.128.117
true,1707260535.1526,elite,1017.9292008822,1706533929.8111,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,"Santa Clara","North America",NA,"United States",US,,true,"DigitalOcean, LLC",37.3931,-121.962,false,EarthLink,true,California,success,America/Los_Angeles,95054,1707138758,1707260535.1526,8000,http,24.144.87.187:8000,true,665.32754898071,1212,7549,13.834037210364,24.144.87.187
true,1707258782.3132,elite,2123.1560035115,1696281119.2019,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Phoenix,"North America",NA,"United States",US,,false,"Cox Communications Inc.",33.4484,-112.074,false,"Cox Communications Inc.",true,Arizona,success,America/Phoenix,85001,1706832495,1707260535.1045,4145,socks5,72.217.158.202:4145,true,953.27663421631,74349,4665,94.095982990356,72.217.158.202
true,1707260535.0659,transparent,5455.2133964801,1697313450.7431,"AS4750 CS LOXINFO PUBLIC COMPANY LIMITED",CSLOXINFO-AS-AP,"Huai Khwang",Asia,AS,Thailand,TH,"Khwaeng Huai Khwang",false,"CS Loxinfo Public Company Limited",13.7697,100.574,false,"Kenmin Foods (Thailand) Co., Ltd.",true,Bangkok,success,Asia/Bangkok,10320,1706832965,1707260535.0659,8080,http,27.254.104.130:8080,true,2371.8774318695,9759,80496,10.812697357487,27.254.104.130
true,1707260534.7951,elite,4443.2108857185,1704672399.3216,"AS44486 Oliver Horscht is trading as ""SYNLINQ""",SYNLINQ,Markdorf,Europe,EU,Germany,DE,,false,"Gericke KG",47.7272,9.39433,false,,true,Baden-Wurttemberg,success,Europe/Berlin,88677,1706832492,1707260534.7951,24187,socks4,45.81.232.17:24187,true,1597.2943305969,6794,21241,24.233993222757,45.81.232.17
true,1707260534.7934,elite,7427.8007346346,1706373926.8638,"AS16276 OVH SAS",OVH,"North Sydney",Oceania,OC,Australia,AU,,true,"OVH SAS",-33.8402,151.209,false,"OVH Australia PTY LTD",true,"New South Wales",success,Australia/Sydney,2060,1706981214,1707260534.7934,49159,socks5,51.161.131.84:49159,true,4146.6617584229,3520,10248,25.566531086578,51.161.131.84
true,1707260534.7012,elite,7286.2392947677,1698688342.1972,"AS16276 OVH SAS",OVH,Beauharnois,"North America",NA,Canada,CA,,true,"OVH SAS",45.3151,-73.8779,false,"OVH Hosting, Inc.",true,Quebec,success,America/Toronto,J6N,1706832700,1707260534.7012,41746,socks4,51.79.87.144:41746,true,6723.7980365753,9297,49138,15.909985453923,51.79.87.144
true,1707260316.8028,elite,3646.4470574554,1705535693.4954,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1707137454,1707260534.6137,21547,http,67.43.227.227:21547,true,1053.9398193359,71,7871,0.89398136489549,67.43.227.227
true,1707260501.6872,elite,6185.1967885749,1705307743.4407,"AS16276 OVH SAS",OVH,Marseille,Europe,EU,France,FR,,true,"OVH SAS",43.2965,5.36978,false,OVH,true,"Provence-Alpes-Côte d'Azur",success,Europe/Paris,13000,1707122233,1707260534.613,31698,socks5,51.255.79.114:31698,true,6355.4275035858,8700,19075,31.323132313231,51.255.79.114
true,1707250182.9016,elite,398.34589918133,1662760440.724,"AS136215 SB NETWORK",SB-AS-AP,Khilgaon,Asia,AS,Bangladesh,BD,,false,"Mohammad Masfiequr Rahaman & Rony Saha T/A SB NETWORK",23.2945,90.3597,false,,true,"Dhaka Division",success,Asia/Dhaka,1219,1707077816,1707260534.6106,80,http,103.83.232.122:80,false,348.68240356445,205356,34515,85.611015921058,103.83.232.122
true,1707260430.6587,elite,5592.0251167238,1706596646.4035,"AS40021 Nubes, LLC",NL-811-40021,"New York","North America",NA,"United States",US,,false,"Nubes, LLC",40.7123,-74.0068,false,"Contabo Inc",true,"New York",success,America/New_York,10118,1707201513,1707260534.6102,41277,socks4,154.12.253.232:41277,true,5946.9230175018,1799,7210,19.96891996892,154.12.253.232
true,1707260534.6068,elite,3536.3786522599,1649118240.9828,"AS53160 UNIDASNET COMUNICACOES LTDA","UNIDASNET COMUNICACOES LTDA",Sape,"South America",SA,Brazil,BR,,false,"Unidasnet Comunicacoes Ltda",-7.079,-35.2174,false,"Unidasnet Comunicacoes Ltda",true,Paraíba,success,America/Fortaleza,58340,1706832544,1707260534.6068,4153,socks4,138.186.133.161:4153,true,4064.6991729736,31242,340139,8.4123851247102,138.186.133.161
true,1707260534.5113,elite,3499.9600339156,1701914566.986,"AS28158 Ampernet Telecomunicações Ltda","Ampernet Telecomunicações Ltda",Capanema,"South America",SA,Brazil,BR,,false,"Ampernet Telecomunicações Ltda",-25.6156,-53.7957,false,"Ampernet Telecomunicações Ltda",true,Parana,success,America/Sao_Paulo,85760,1706832567,1707260534.5113,5678,socks4,177.101.135.89:5678,true,2072.4956989288,5197,36243,12.541023166023,177.101.135.89
true,1707260423.66,elite,2343.5495637579,1706301425.575,"AS47583 Hostinger International Limited",AS-HOSTINGER,Paris,Europe,EU,France,FR,,true,"HOSTINGER FR",48.8566,2.35222,false,"Hostinger International Ltd.",false,Île-de-France,success,Europe/Paris,75000,1706938324,1707260534.4499,80,http,195.35.3.117:80,false,1974.5328426361,5112,5874,46.531949754233,195.35.3.117
true,1707260534.4467,elite,8478.9899052471,1706674430.1835,"AS210644 AEZA INTERNATIONAL LTD",AEZA-AS,"Nizhniy Novgorod",Europe,EU,Russia,RU,,false,AEZA-NETWORK-VIENNA,56.312,43.9964,false,"Aeza Network Vienna",false,"Nizhny Novgorod Oblast",success,Europe/Moscow,431677,1706674433,1707260534.4467,31654,socks5,92.246.139.113:31654,true,6918.3356761932,746,8128,8.4065810232139,92.246.139.113
true,1707260464.5534,elite,1215.4811897005,1706989061.9172,"AS22884 TOTAL PLAY TELECOMUNICACIONES SA DE CV","TOTAL PLAY TELECOMUNICACIONES SA DE CV","San Luis Potosí City","North America",NA,Mexico,MX,,false,"Total Play Telecomunicaciones SA De CV",22.1366,-100.999,false,"Total Play Telecomunicaciones SA De CV",false,"San Luis Potosí",success,America/Mexico_City,78269,1706989063,1707260534.4091,3128,http,189.203.18.58:3128,true,1650.9757041931,3074,320,90.571596935769,189.203.18.58
true,1707260213.4048,elite,3580.0280237667,1691692409.0871,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Clifton,"North America",NA,"United States",US,,true,"DigitalOcean, LLC",40.8364,-74.1403,false,"DigitalOcean, LLC",true,"New Jersey",success,America/New_York,07014,1706832441,1707260534.362,10000,http,64.225.8.203:10000,true,712.84675598145,24096,111627,17.753807387105,64.225.8.203
true,1707260534.3478,elite,7341.3116884232,1707140224.7731,"AS46549 Global Virtual Opportunities",GVO,Schertz,"North America",NA,"United States",US,"Northeast Side",true,"Global Virtual Opportunities",29.6078,-98.2843,false,Spectrum,false,Texas,success,America/Chicago,78154,1707140229,1707260534.3478,50520,socks5,97.79.238.253:50520,true,3554.2981624603,200,1635,10.899182561308,97.79.238.253
true,1707260518.3289,elite,1629.7114781047,1661090924.2337,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Roanoke,"North America",NA,"United States",US,,false,"Cox Communications Inc.",37.2613,-79.9335,false,"Cox Communications Inc.",true,Virginia,success,America/New_York,24023,1706832632,1707260534.3382,4145,socks5,184.178.172.3:4145,true,939.92757797241,298855,30543,90.727630404556,184.178.172.3
true,1707259778.8722,elite,2490.4642105103,1707210619.9612,"AS24086 Viettel Corporation",VIETTEL-AS-VN,Hanoi,Asia,AS,Vietnam,VN,,false,"Viettel Corporation",21.0278,105.834,false,"Viettel Group",false,Hanoi,success,Asia/Bangkok,,1707221704,1707260534.336,30010,socks4,116.99.228.101:30010,true,3092.7760601044,88,466,15.884476534296,116.99.228.101
true,1707260534.2696,elite,4850.3953808139,1705152795.4053,"AS51167 Contabo GmbH",CONTABO,Nuremberg,Europe,EU,Germany,DE,,true,"Contabo GmbH",49.405,11.1617,false,"Contabo GmbH",true,Bavaria,success,Europe/Berlin,90475,1706967344,1707260534.2696,60178,socks4,213.136.75.65:60178,true,3469.3176746368,6460,19526,24.859539752174,213.136.75.65
true,1707259619.9685,elite,2983.4445248479,1695879506.2318,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1706832937,1707260534.2371,6029,http,72.10.160.90:6029,true,971.45128250122,391,75332,0.51635566472538,72.10.160.90
true,1707253915.2764,anonymous,1654.2271240463,1702416430.9705,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,"North Bergen","North America",NA,"United States",US,,true,"DigitalOcean, LLC",40.793,-74.0247,false,"DigitalOcean, LLC",true,"New Jersey",success,America/New_York,07047,1706994769,1707260534.118,18085,http,134.209.67.109:18085,false,466.98594093323,3193,3591,47.066627358491,134.209.67.109
true,1707260534.1064,elite,6757.7371462861,1703074433.0267,"AS26496 GoDaddy.com, LLC",AS-26496-GO-DADDY-COM-LLC,Tempe,"North America",NA,"United States",US,"South Tempe",true,"GoDaddy.com, LLC",33.3359,-111.894,false,"GoDaddy.com, LLC",true,Arizona,success,America/Phoenix,85284,1706832509,1707260534.1064,42236,socks4,72.167.54.228:42236,true,3414.5610332489,6174,26968,18.628930058536,72.167.54.228
true,1707260533.9678,transparent,7344.2844683476,1675686075.2846,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"DigitalOcean, LLC",50.1169,8.6837,false,"Digital Ocean",true,Hesse,success,Europe/Berlin,60341,1706779622,1707260533.9678,3124,http,46.101.223.220:3124,true,5053.126335144,12185,87037,12.280542621596,46.101.223.220
